instrument,note,midi,dynamic,run_number,global_seed_precondition,values_consumed_before_fit,evaluation_order,prediction,elapsed_s
cello,C6,84.0,p,583,1,0,canonical,5.325922286862897,0.11765270000614692
cello,C6,84.0,p,584,42,0,canonical,5.325922286862897,0.118882399998256
cello,C6,84.0,p,585,999,0,canonical,5.325922286862897,0.11941290000686422
cello,C6,84.0,p,586,0,1,canonical,5.325922286862897,0.12040109999361448
cello,C6,84.0,p,587,0,100,canonical,5.325922286862897,0.11824409999826457
cello,C6,84.0,p,588,0,10000,canonical,5.325922286862897,0.11928300000727177
cello,C6,84.0,mp,589,0,0,canonical,5.32592229639228,0.1187696999986656
cello,C6,84.0,mp,590,1,0,canonical,5.32592229639228,0.11933919999864884
cello,C6,84.0,mp,591,42,0,canonical,5.32592229639228,0.11924179999914486
cello,C6,84.0,mp,592,999,0,canonical,5.32592229639228,0.12014250000356697
cello,C6,84.0,mp,593,0,1,canonical,5.32592229639228,0.11921189998975024
cello,C6,84.0,mp,594,0,100,canonical,5.32592229639228,0.11844330000167247
cello,C6,84.0,mp,595,0,10000,canonical,5.32592229639228,0.11860040000465233
cello,C6,84.0,mf,596,0,0,canonical,5.325922305522011,0.11993570000049658
cello,C6,84.0,mf,597,1,0,canonical,5.325922305522011,0.11856360000092536
cello,C6,84.0,mf,598,42,0,canonical,5.325922305522011,0.12000429999898188
cello,C6,84.0,mf,599,999,0,canonical,5.325922305522011,0.1192155000026105
cello,C6,84.0,mf,600,0,1,canonical,5.325922305522011,0.12078759999712929
cello,C6,84.0,mf,601,0,100,canonical,5.325922305522011,0.11939990000973921
cello,C6,84.0,mf,602,0,10000,canonical,5.325922305522011,0.12015069999324623
cello,C6,84.0,f,603,0,0,canonical,5.32592232258224,0.11939510000229347
cello,C6,84.0,f,604,1,0,canonical,5.32592232258224,0.11870370000542607
cello,C6,84.0,f,605,42,0,canonical,5.32592232258224,0.11919469998974819
cello,C6,84.0,f,606,999,0,canonical,5.32592232258224,0.11838620000344235
cello,C6,84.0,f,607,0,1,canonical,5.32592232258224,0.11869210000440944
cello,C6,84.0,f,608,0,100,canonical,5.32592232258224,0.11824349999369588
cello,C6,84.0,f,609,0,10000,canonical,5.32592232258224,0.11844390000624117
cello,C6,84.0,ff,610,0,0,canonical,5.325922338043746,0.11789239999779966
cello,C6,84.0,ff,611,1,0,canonical,5.325922338043746,0.11738479998894036
cello,C6,84.0,ff,612,42,0,canonical,5.325922338043746,0.11887349998869468
cello,C6,84.0,ff,613,999,0,canonical,5.325922338043746,0.12014179999823682
cello,C6,84.0,ff,614,0,1,canonical,5.325922338043746,0.1186909999960335
cello,C6,84.0,ff,615,0,100,canonical,5.325922338043746,0.118509299994912
cello,C6,84.0,ff,616,0,10000,canonical,5.325922338043746,0.1171013999992283
cello,C6,84.0,fff,617,0,0,canonical,5.325922351906911,0.11762099999759812
cello,C6,84.0,fff,618,1,0,canonical,5.325922351906911,0.11768219999794383
cello,C6,84.0,fff,619,42,0,canonical,5.325922351906911,0.1219759000086924
cello,C6,84.0,fff,620,999,0,canonical,5.325922351906911,0.1195886000059545
cello,C6,84.0,fff,621,0,1,canonical,5.325922351906911,0.11936820000119042
cello,C6,84.0,fff,622,0,100,canonical,5.325922351906911,0.11656169999332633
cello,C6,84.0,fff,623,0,10000,canonical,5.325922351906911,0.11527909999131225
cello,C6,84.0,ffff,624,0,0,canonical,5.325922364171835,0.11730300000635907
cello,C6,84.0,ffff,625,1,0,canonical,5.325922364171835,0.11939669999992475
cello,C6,84.0,ffff,626,42,0,canonical,5.325922364171835,0.11911090000648983
cello,C6,84.0,ffff,627,999,0,canonical,5.325922364171835,0.11696400000073481
cello,C6,84.0,ffff,628,0,1,canonical,5.325922364171835,0.11845319998974446
cello,C6,84.0,ffff,629,0,100,canonical,5.325922364171835,0.1181300000025658
cello,C6,84.0,ffff,630,0,10000,canonical,5.325922364171835,0.11871909999172203
double_bass,E1,28.0,pppp,631,0,0,canonical,59.76701503926964,0.09425310000369791
double_bass,E1,28.0,pppp,632,1,0,canonical,59.76701503926964,0.09255699999630451
double_bass,E1,28.0,pppp,633,42,0,canonical,59.76701503926964,0.09264210000401363
double_bass,E1,28.0,pppp,634,999,0,canonical,59.76701503926964,0.09238870000990573
double_bass,E1,28.0,pppp,635,0,1,canonical,59.76701503926964,0.09544309999910183
double_bass,E1,28.0,pppp,636,0,100,canonical,59.76701503926964,0.09362169999803882
double_bass,E1,28.0,pppp,637,0,10000,canonical,59.76701503926964,0.09253310000349302
double_bass,E1,28.0,ppp,638,0,0,canonical,61.631509991292845,0.0915417000069283
double_bass,E1,28.0,ppp,639,1,0,canonical,61.631509991292845,0.09074739999778103
double_bass,E1,28.0,ppp,640,42,0,canonical,61.631509991292845,0.09411379999073688
double_bass,E1,28.0,ppp,641,999,0,canonical,61.631509991292845,0.0935007000080077
double_bass,E1,28.0,ppp,642,0,1,canonical,61.631509991292845,0.09469529999478254
double_bass,E1,28.0,ppp,643,0,100,canonical,61.631509991292845,0.09424540000327397
double_bass,E1,28.0,ppp,644,0,10000,canonical,61.631509991292845,0.09342499999911524
double_bass,E1,28.0,pp,645,0,0,canonical,62.84479542733331,0.15808320000360254
double_bass,E1,28.0,pp,646,1,0,canonical,62.84479542733331,0.14200949999212753
double_bass,E1,28.0,pp,647,42,0,canonical,62.84479542733331,0.11411770000995602
double_bass,E1,28.0,pp,648,999,0,canonical,62.84479542733331,0.09646789998805616
double_bass,E1,28.0,pp,649,0,1,canonical,62.84479542733331,0.09274610001011752
double_bass,E1,28.0,pp,650,0,100,canonical,62.84479542733331,0.09194250000291504
double_bass,E1,28.0,pp,651,0,10000,canonical,62.84479542733331,0.09076539998932276
double_bass,E1,28.0,p,652,0,0,canonical,63.90537118579608,0.0912772000010591
double_bass,E1,28.0,p,653,1,0,canonical,63.90537118579608,0.09595149999950081
double_bass,E1,28.0,p,654,42,0,canonical,63.90537118579608,0.0944452999974601
double_bass,E1,28.0,p,655,999,0,canonical,63.90537118579608,0.09402659999614116
double_bass,E1,28.0,p,656,0,1,canonical,63.90537118579608,0.09479390000342391
double_bass,E1,28.0,p,657,0,100,canonical,63.90537118579608,0.09334469999885187
double_bass,E1,28.0,p,658,0,10000,canonical,63.90537118579608,0.0948050000006333
double_bass,E1,28.0,mp,659,0,0,canonical,65.37852714287892,0.0931597999879159
double_bass,E1,28.0,mp,660,1,0,canonical,65.37852714287892,0.09438070000032894
double_bass,E1,28.0,mp,661,42,0,canonical,65.37852714287892,0.09337619999132585
double_bass,E1,28.0,mp,662,999,0,canonical,65.37852714287892,0.09436879999702796
double_bass,E1,28.0,mp,663,0,1,canonical,65.37852714287892,0.09437450001132675
double_bass,E1,28.0,mp,664,0,100,canonical,65.37852714287892,0.09247619999223389
double_bass,E1,28.0,mp,665,0,10000,canonical,65.37852714287892,0.09614229999715462
double_bass,E1,28.0,mf,666,0,0,canonical,68.16333054539594,0.09195200000249315
double_bass,E1,28.0,mf,667,1,0,canonical,68.16333054539594,0.09401549999893177
double_bass,E1,28.0,mf,668,42,0,canonical,68.16333054539594,0.09137500000360887
double_bass,E1,28.0,mf,669,999,0,canonical,68.16333054539594,0.09337980000418611
double_bass,E1,28.0,mf,670,0,1,canonical,68.16333054539594,0.09395629999926314
double_bass,E1,28.0,mf,671,0,100,canonical,68.16333054539594,0.09282740000344347
double_bass,E1,28.0,mf,672,0,10000,canonical,68.16333054539594,0.09298099999432452
double_bass,E1,28.0,f,673,0,0,canonical,78.08696478638291,0.09345179999945685
double_bass,E1,28.0,f,674,1,0,canonical,78.08696478638291,0.0936204000026919
double_bass,E1,28.0,f,675,42,0,canonical,78.08696478638291,0.09232880000490695
double_bass,E1,28.0,f,676,999,0,canonical,78.08696478638291,0.09827740000037011
double_bass,E1,28.0,f,677,0,1,canonical,78.08696478638291,0.09400800000003073
double_bass,E1,28.0,f,678,0,100,canonical,78.08696478638291,0.09378889999061357
double_bass,E1,28.0,f,679,0,10000,canonical,78.08696478638291,0.0931609999970533
double_bass,E1,28.0,ff,680,0,0,canonical,89.54535291780775,0.09333560000231955
double_bass,E1,28.0,ff,681,1,0,canonical,89.54535291780775,0.09392749999824446
double_bass,E1,28.0,ff,682,42,0,canonical,89.54535291780775,0.09372180000355002
double_bass,E1,28.0,ff,683,999,0,canonical,89.54535291780775,0.09282679999887478
double_bass,E1,28.0,ff,684,0,1,canonical,89.54535291780775,0.09385720000136644
double_bass,E1,28.0,ff,685,0,100,canonical,89.54535291780775,0.09401729999808595
double_bass,E1,28.0,ff,686,0,10000,canonical,89.54535291780775,0.09391739999409765
double_bass,E1,28.0,fff,687,0,0,canonical,97.87577101158767,0.093424499995308
double_bass,E1,28.0,fff,688,1,0,canonical,97.87577101158767,0.09412400001019705
double_bass,E1,28.0,fff,689,42,0,canonical,97.87577101158767,0.09291530000336934
double_bass,E1,28.0,fff,690,999,0,canonical,97.87577101158767,0.09192629999597557
double_bass,E1,28.0,fff,691,0,1,canonical,97.87577101158767,0.0938146999978926
double_bass,E1,28.0,fff,692,0,100,canonical,97.87577101158767,0.09586950000084471
double_bass,E1,28.0,fff,693,0,10000,canonical,97.87577101158767,0.09477390001120511
double_bass,E1,28.0,ffff,694,0,0,canonical,102.80544412890217,0.09312770000542514
double_bass,E1,28.0,ffff,695,1,0,canonical,102.80544412890217,0.09338549998938106
double_bass,E1,28.0,ffff,696,42,0,canonical,102.80544412890217,0.09333309999783523
double_bass,E1,28.0,ffff,697,999,0,canonical,102.80544412890217,0.09330370000679977
double_bass,E1,28.0,ffff,698,0,1,canonical,102.80544412890217,0.09374870000465307
double_bass,E1,28.0,ffff,699,0,100,canonical,102.80544412890217,0.09288009999727365
double_bass,E1,28.0,ffff,700,0,10000,canonical,102.80544412890217,0.09450580000702757
double_bass,D3,50.0,pppp,701,0,0,canonical,33.44765206038056,0.09738520000246353
double_bass,D3,50.0,pppp,702,1,0,canonical,33.44765206038056,0.09593059998587705
double_bass,D3,50.0,pppp,703,42,0,canonical,33.44765206038056,0.09665690000110772
double_bass,D3,50.0,pppp,704,999,0,canonical,33.44765206038056,0.09876819999772124
double_bass,D3,50.0,pppp,705,0,1,canonical,33.44765206038056,0.09658409999974538
double_bass,D3,50.0,pppp,706,0,100,canonical,33.44765206038056,0.09650169999804348
double_bass,D3,50.0,pppp,707,0,10000,canonical,33.44765206038056,0.09934459999203682
double_bass,D3,50.0,ppp,708,0,0,canonical,34.88984003738461,0.09851789999811444
double_bass,D3,50.0,ppp,709,1,0,canonical,34.88984003738461,0.09913020000385586
double_bass,D3,50.0,ppp,710,42,0,canonical,34.88984003738461,0.09646329999668524
double_bass,D3,50.0,ppp,711,999,0,canonical,34.88984003738461,0.0974562000046717
double_bass,D3,50.0,ppp,712,0,1,canonical,34.88984003738461,0.09444149999762885
double_bass,D3,50.0,ppp,713,0,100,canonical,34.88984003738461,0.09430539999448229
double_bass,D3,50.0,ppp,714,0,10000,canonical,34.88984003738461,0.0954961999959778
double_bass,D3,50.0,pp,715,0,0,canonical,36.24244592429332,0.09954270000162069
double_bass,D3,50.0,pp,716,1,0,canonical,36.24244592429332,0.09688949999690522
double_bass,D3,50.0,pp,717,42,0,canonical,36.24244592429332,0.09661809999670368
double_bass,D3,50.0,pp,718,999,0,canonical,36.24244592429332,0.09803760000795592
double_bass,D3,50.0,pp,719,0,1,canonical,36.24244592429332,0.09821670000383165
double_bass,D3,50.0,pp,720,0,100,canonical,36.24244592429332,0.09818040000391193
double_bass,D3,50.0,pp,721,0,10000,canonical,36.24244592429332,0.09613269999681506
double_bass,D3,50.0,p,722,0,0,canonical,37.73046318183714,0.09715110000979621
double_bass,D3,50.0,p,723,1,0,canonical,37.73046318183714,0.09866070000862237
double_bass,D3,50.0,p,724,42,0,canonical,37.73046318183714,0.09593039999890607
double_bass,D3,50.0,p,725,999,0,canonical,37.73046318183714,0.09662199999729637
double_bass,D3,50.0,p,726,0,1,canonical,37.73046318183714,0.09679410001263022
double_bass,D3,50.0,p,727,0,100,canonical,37.73046318183714,0.11021569999866188
double_bass,D3,50.0,p,728,0,10000,canonical,37.73046318183714,0.10009779999381863
double_bass,D3,50.0,mp,729,0,0,canonical,38.906434420984674,0.09946069998841267
double_bass,D3,50.0,mp,730,1,0,canonical,38.906434420984674,0.10056710000208113
double_bass,D3,50.0,mp,731,42,0,canonical,38.906434420984674,0.09941790001175832
double_bass,D3,50.0,mp,732,999,0,canonical,38.906434420984674,0.09967689999029972
double_bass,D3,50.0,mp,733,0,1,canonical,38.906434420984674,0.10137829999439418
double_bass,D3,50.0,mp,734,0,100,canonical,38.906434420984674,0.10037850000662729
double_bass,D3,50.0,mp,735,0,10000,canonical,38.906434420984674,0.09721700000227429
double_bass,D3,50.0,mf,736,0,0,canonical,40.628195633782084,0.10024580000026617
double_bass,D3,50.0,mf,737,1,0,canonical,40.628195633782084,0.10128080000868067
double_bass,D3,50.0,mf,738,42,0,canonical,40.628195633782084,0.10089230000448879
double_bass,D3,50.0,mf,739,999,0,canonical,40.628195633782084,0.09727569999813568
double_bass,D3,50.0,mf,740,0,1,canonical,40.628195633782084,0.09945159999188036
double_bass,D3,50.0,mf,741,0,100,canonical,40.628195633782084,0.09908899999572895
double_bass,D3,50.0,mf,742,0,10000,canonical,40.628195633782084,0.09972050000214949
double_bass,D3,50.0,f,743,0,0,canonical,45.840970625156714,0.09901460001128726
double_bass,D3,50.0,f,744,1,0,canonical,45.840970625156714,0.09974190000502858
double_bass,D3,50.0,f,745,42,0,canonical,45.840970625156714,0.09896899999876041
double_bass,D3,50.0,f,746,999,0,canonical,45.840970625156714,0.09958449999976438
double_bass,D3,50.0,f,747,0,1,canonical,45.840970625156714,0.09945049999805633
double_bass,D3,50.0,f,748,0,100,canonical,45.840970625156714,0.09813349999603815
double_bass,D3,50.0,f,749,0,10000,canonical,45.840970625156714,0.09889249999832828
double_bass,D3,50.0,ff,750,0,0,canonical,51.68601870797952,0.09977870000875555
double_bass,D3,50.0,ff,751,1,0,canonical,51.68601870797952,0.09947980000288226
double_bass,D3,50.0,ff,752,42,0,canonical,51.68601870797952,0.10014850000152364
double_bass,D3,50.0,ff,753,999,0,canonical,51.68601870797952,0.09839759999886155
double_bass,D3,50.0,ff,754,0,1,canonical,51.68601870797952,0.09782999999879394
double_bass,D3,50.0,ff,755,0,100,canonical,51.68601870797952,0.0981539999920642
double_bass,D3,50.0,ff,756,0,10000,canonical,51.68601870797952,0.09792260000540409
double_bass,D3,50.0,fff,757,0,0,canonical,56.27117539012078,0.09881330000644084
double_bass,D3,50.0,fff,758,1,0,canonical,56.27117539012078,0.09735639998689294
double_bass,D3,50.0,fff,759,42,0,canonical,56.27117539012078,0.10006139999313746
double_bass,D3,50.0,fff,760,999,0,canonical,56.27117539012078,0.102590099995723
double_bass,D3,50.0,fff,761,0,1,canonical,56.27117539012078,0.10199470000225119
double_bass,D3,50.0,fff,762,0,100,canonical,56.27117539012078,0.09895590000087395
double_bass,D3,50.0,fff,763,0,10000,canonical,56.27117539012078,0.09790930000599474
double_bass,D3,50.0,ffff,764,0,0,canonical,59.432434425236764,0.10167820000788197
double_bass,D3,50.0,ffff,765,1,0,canonical,59.432434425236764,0.10513570001057815
double_bass,D3,50.0,ffff,766,42,0,canonical,59.432434425236764,0.09830330000841059
double_bass,D3,50.0,ffff,767,999,0,canonical,59.432434425236764,0.09646450000582263
double_bass,D3,50.0,ffff,768,0,1,canonical,59.432434425236764,0.09848220000276342
double_bass,D3,50.0,ffff,769,0,100,canonical,59.432434425236764,0.09656269999686629
double_bass,D3,50.0,ffff,770,0,10000,canonical,59.432434425236764,0.09797590000380296
double_bass,C5,72.0,pppp,771,0,0,canonical,9.45141253682903,0.11816549999639392
double_bass,C5,72.0,pppp,772,1,0,canonical,9.45141253682903,0.1172074999922188
double_bass,C5,72.0,pppp,773,42,0,canonical,9.45141253682903,0.11817600000358652
double_bass,C5,72.0,pppp,774,999,0,canonical,9.45141253682903,0.11875160000636242
double_bass,C5,72.0,pppp,775,0,1,canonical,9.45141253682903,0.1192554999870481
double_bass,C5,72.0,pppp,776,0,100,canonical,9.45141253682903,0.11886660000891425
double_bass,C5,72.0,pppp,777,0,10000,canonical,9.45141253682903,0.11868919999687932
double_bass,C5,72.0,ppp,778,0,0,canonical,11.350105218766105,0.11813210000400431
double_bass,C5,72.0,ppp,779,1,0,canonical,11.350105218766105,0.11992920000921004
double_bass,C5,72.0,ppp,780,42,0,canonical,11.350105218766105,0.11652169999433681
double_bass,C5,72.0,ppp,781,999,0,canonical,11.350105218766105,0.11767099999997299
double_bass,C5,72.0,ppp,782,0,1,canonical,11.350105218766105,0.11909730000479612
double_bass,C5,72.0,ppp,783,0,100,canonical,11.350105218766105,0.11822099999699276
double_bass,C5,72.0,ppp,784,0,10000,canonical,11.350105218766105,0.11834580000140704
double_bass,C5,72.0,pp,785,0,0,canonical,11.46035743018778,0.1214864000066882
double_bass,C5,72.0,pp,786,1,0,canonical,11.46035743018778,0.11686140000529122
double_bass,C5,72.0,pp,787,42,0,canonical,11.46035743018778,0.11597810000239406
double_bass,C5,72.0,pp,788,999,0,canonical,11.46035743018778,0.11736229999223724
double_bass,C5,72.0,pp,789,0,1,canonical,11.46035743018778,0.11934499999915715
double_bass,C5,72.0,pp,790,0,100,canonical,11.46035743018778,0.11821390000113752
double_bass,C5,72.0,pp,791,0,10000,canonical,11.46035743018778,0.11782649999076966
double_bass,C5,72.0,p,792,0,0,canonical,8.408214539066805,0.11700070000370033
double_bass,C5,72.0,p,793,1,0,canonical,8.408214539066805,0.11722240000381134
double_bass,C5,72.0,p,794,42,0,canonical,8.408214539066805,0.11676180000358727
double_bass,C5,72.0,p,795,999,0,canonical,8.408214539066805,0.11937199998646975
double_bass,C5,72.0,p,796,0,1,canonical,8.408214539066805,0.12039409999852069
double_bass,C5,72.0,p,797,0,100,canonical,8.408214539066805,0.11751809999987017
double_bass,C5,72.0,p,798,0,10000,canonical,8.408214539066805,0.1173345999995945
double_bass,C5,72.0,mp,799,0,0,canonical,6.861103338889336,0.11777559999609366
double_bass,C5,72.0,mp,800,1,0,canonical,6.861103338889336,0.11811910000687931
double_bass,C5,72.0,mp,801,42,0,canonical,6.861103338889336,0.11673220001102891
double_bass,C5,72.0,mp,802,999,0,canonical,6.861103338889336,0.11888630001340061
double_bass,C5,72.0,mp,803,0,1,canonical,6.861103338889336,0.11732869999832474
double_bass,C5,72.0,mp,804,0,100,canonical,6.861103338889336,0.11823469999944791
double_bass,C5,72.0,mp,805,0,10000,canonical,6.861103338889336,0.11762249999446794
double_bass,C5,72.0,mf,806,0,0,canonical,6.168012365307556,0.115790099996957
double_bass,C5,72.0,mf,807,1,0,canonical,6.168012365307556,0.11470630000985693
double_bass,C5,72.0,mf,808,42,0,canonical,6.168012365307556,0.12079020000237506
double_bass,C5,72.0,mf,809,999,0,canonical,6.168012365307556,0.11699129999033175
double_bass,C5,72.0,mf,810,0,1,canonical,6.168012365307556,0.12510069999552798
double_bass,C5,72.0,mf,811,0,100,canonical,6.168012365307556,0.11788099999830592
double_bass,C5,72.0,mf,812,0,10000,canonical,6.168012365307556,0.11743379999825265
double_bass,C5,72.0,f,813,0,0,canonical,8.27882810463136,0.11831720000191126
double_bass,C5,72.0,f,814,1,0,canonical,8.27882810463136,0.1177867999940645
double_bass,C5,72.0,f,815,42,0,canonical,8.27882810463136,0.11839049999252893
double_bass,C5,72.0,f,816,999,0,canonical,8.27882810463136,0.1177394000114873
double_bass,C5,72.0,f,817,0,1,canonical,8.27882810463136,0.11671010000281967
double_bass,C5,72.0,f,818,0,100,canonical,8.27882810463136,0.11710679999669082
double_bass,C5,72.0,f,819,0,10000,canonical,8.27882810463136,0.11799649999011308
double_bass,C5,72.0,ff,820,0,0,canonical,11.242665155928464,0.1169713999988744
double_bass,C5,72.0,ff,821,1,0,canonical,11.242665155928464,0.1178488000005018
double_bass,C5,72.0,ff,822,42,0,canonical,11.242665155928464,0.11862410001049284
double_bass,C5,72.0,ff,823,999,0,canonical,11.242665155928464,0.11839010000403505
double_bass,C5,72.0,ff,824,0,1,canonical,11.242665155928464,0.11951020000560675
double_bass,C5,72.0,ff,825,0,100,canonical,11.242665155928464,0.11942100001033396
double_bass,C5,72.0,ff,826,0,10000,canonical,11.242665155928464,0.11754789999395143
double_bass,C5,72.0,fff,827,0,0,canonical,11.124781319626731,0.11762839999573771
double_bass,C5,72.0,fff,828,1,0,canonical,11.124781319626731,0.11741150000307243
double_bass,C5,72.0,fff,829,42,0,canonical,11.124781319626731,0.11974380000901874
double_bass,C5,72.0,fff,830,999,0,canonical,11.124781319626731,0.11642930000380147
double_bass,C5,72.0,fff,831,0,1,canonical,11.124781319626731,0.11771269999735523
double_bass,C5,72.0,fff,832,0,100,canonical,11.124781319626731,0.11758900000131689
double_bass,C5,72.0,fff,833,0,10000,canonical,11.124781319626731,0.11704090000421274
double_bass,C5,72.0,ffff,834,0,0,canonical,9.260302466253176,0.11468470000545494
double_bass,C5,72.0,ffff,835,1,0,canonical,9.260302466253176,0.11919319999287836
double_bass,C5,72.0,ffff,836,42,0,canonical,9.260302466253176,0.11664920000475831
double_bass,C5,72.0,ffff,837,999,0,canonical,9.260302466253176,0.1168141999951331
double_bass,C5,72.0,ffff,838,0,1,canonical,9.260302466253176,0.11590370000340044
double_bass,C5,72.0,ffff,839,0,100,canonical,9.260302466253176,0.11638399999355897
double_bass,C5,72.0,ffff,840,0,10000,canonical,9.260302466253176,0.11701770000217948
flute,B3,59.0,pppp,841,0,0,canonical,0.797071214060218,0.09465990000171587
flute,B3,59.0,pppp,842,1,0,canonical,0.797071214060218,0.09633460000623018
flute,B3,59.0,pppp,843,42,0,canonical,0.797071214060218,0.09643679999862798
flute,B3,59.0,pppp,844,999,0,canonical,0.797071214060218,0.09855699999025092
flute,B3,59.0,pppp,845,0,1,canonical,0.797071214060218,0.09780139999929816
flute,B3,59.0,pppp,846,0,100,canonical,0.797071214060218,0.09573580000142101
flute,B3,59.0,pppp,847,0,10000,canonical,0.797071214060218,0.09555879999243189
flute,B3,59.0,ppp,848,0,0,canonical,4.0229156142603655,0.09592159999010619
flute,B3,59.0,ppp,849,1,0,canonical,4.0229156142603655,0.09614270000020042
flute,B3,59.0,ppp,850,42,0,canonical,4.0229156142603655,0.09450190000643488
flute,B3,59.0,ppp,851,999,0,canonical,4.0229156142603655,0.09762339999724645
flute,B3,59.0,ppp,852,0,1,canonical,4.0229156142603655,0.0982652000093367
flute,B3,59.0,ppp,853,0,100,canonical,4.0229156142603655,0.09736210000119172
flute,B3,59.0,ppp,854,0,10000,canonical,4.0229156142603655,0.09830929999588989
flute,B3,59.0,pp,855,0,0,canonical,8.886243458249929,0.0990717999957269
flute,B3,59.0,pp,856,1,0,canonical,8.886243458249929,0.09766379999928176
flute,B3,59.0,pp,857,42,0,canonical,8.886243458249929,0.09798910000245087
flute,B3,59.0,pp,858,999,0,canonical,8.886243458249929,0.09870129999762867
flute,B3,59.0,pp,859,0,1,canonical,8.886243458249929,0.09750470001017675
flute,B3,59.0,pp,860,0,100,canonical,8.886243458249929,0.0989798999944469
flute,B3,59.0,pp,861,0,10000,canonical,8.886243458249929,0.09834670000418555
flute,B3,59.0,p,862,0,0,canonical,15.457119745670111,0.09515149999060668
flute,B3,59.0,p,863,1,0,canonical,15.457119745670111,0.0968767000013031
flute,B3,59.0,p,864,42,0,canonical,15.457119745670111,0.09901520000130404
flute,B3,59.0,p,865,999,0,canonical,15.457119745670111,0.09842260000004899
flute,B3,59.0,p,866,0,1,canonical,15.457119745670111,0.09909250000782777
flute,B3,59.0,p,867,0,100,canonical,15.457119745670111,0.09886250000272412
flute,B3,59.0,p,868,0,10000,canonical,15.457119745670111,0.09947690000990406
flute,B3,59.0,mp,869,0,0,canonical,18.777190058826704,0.09692110000469256
flute,B3,59.0,mp,870,1,0,canonical,18.777190058826704,0.09751130000222474
flute,B3,59.0,mp,871,42,0,canonical,18.777190058826704,0.10030639999604318
flute,B3,59.0,mp,872,999,0,canonical,18.777190058826704,0.09876490000169724
flute,B3,59.0,mp,873,0,1,canonical,18.777190058826704,0.09668849999434315
flute,B3,59.0,mp,874,0,100,canonical,18.777190058826704,0.09803249999822583
flute,B3,59.0,mp,875,0,10000,canonical,18.777190058826704,0.09742329998698551
flute,B3,59.0,mf,876,0,0,canonical,21.68489898200138,0.0966228999895975
flute,B3,59.0,mf,877,1,0,canonical,21.68489898200138,0.09659990000363905
flute,B3,59.0,mf,878,42,0,canonical,21.68489898200138,0.0975744999886956
flute,B3,59.0,mf,879,999,0,canonical,21.68489898200138,0.09766709999530576
flute,B3,59.0,mf,880,0,1,canonical,21.68489898200138,0.09846439999819268
flute,B3,59.0,mf,881,0,100,canonical,21.68489898200138,0.09758190000138711
flute,B3,59.0,mf,882,0,10000,canonical,21.68489898200138,0.09874139999737963
flute,B3,59.0,f,883,0,0,canonical,25.503003968762105,0.09693420000257902
flute,B3,59.0,f,884,1,0,canonical,25.503003968762105,0.09757440000248607
flute,B3,59.0,f,885,42,0,canonical,25.503003968762105,0.09598499999265186
flute,B3,59.0,f,886,999,0,canonical,25.503003968762105,0.09781680000014603
flute,B3,59.0,f,887,0,1,canonical,25.503003968762105,0.09685429999080952
flute,B3,59.0,f,888,0,100,canonical,25.503003968762105,0.09790020000946242
flute,B3,59.0,f,889,0,10000,canonical,25.503003968762105,0.09689230000367388
flute,B3,59.0,ff,890,0,0,canonical,27.069244559531384,0.09763839999504853
flute,B3,59.0,ff,891,1,0,canonical,27.069244559531384,0.10062399999878835
flute,B3,59.0,ff,892,42,0,canonical,27.069244559531384,0.0988764999929117
flute,B3,59.0,ff,893,999,0,canonical,27.069244559531384,0.09556159999920055
flute,B3,59.0,ff,894,0,1,canonical,27.069244559531384,0.0968840999994427
flute,B3,59.0,ff,895,0,100,canonical,27.069244559531384,0.09825880000425968
flute,B3,59.0,ff,896,0,10000,canonical,27.069244559531384,0.09858710000116844
flute,B3,59.0,fff,897,0,0,canonical,26.931709986959294,0.09779309999430552
flute,B3,59.0,fff,898,1,0,canonical,26.931709986959294,0.10206439999456052
flute,B3,59.0,fff,899,42,0,canonical,26.931709986959294,0.09586960000160616
flute,B3,59.0,fff,900,999,0,canonical,26.931709986959294,0.0981679999968037
flute,B3,59.0,fff,901,0,1,canonical,26.931709986959294,0.09603699999570381
flute,B3,59.0,fff,902,0,100,canonical,26.931709986959294,0.09882850000576582
flute,B3,59.0,fff,903,0,10000,canonical,26.931709986959294,0.0962876999983564
flute,B3,59.0,ffff,904,0,0,canonical,25.68246233953441,0.09781890000158455
flute,B3,59.0,ffff,905,1,0,canonical,25.68246233953441,0.09683290000248235
flute,B3,59.0,ffff,906,42,0,canonical,25.68246233953441,0.09688740001001861
flute,B3,59.0,ffff,907,999,0,canonical,25.68246233953441,0.09901979999267496
flute,B3,59.0,ffff,908,0,1,canonical,25.68246233953441,0.09871470001235139
flute,B3,59.0,ffff,909,0,100,canonical,25.68246233953441,0.09853420000581536
flute,B3,59.0,ffff,910,0,10000,canonical,25.68246233953441,0.09802400000626221
flute,G5,79.0,pppp,911,0,0,canonical,2.896452039626334,0.14495780000288505
flute,G5,79.0,pppp,912,1,0,canonical,2.896452039626334,0.14448560000164434
flute,G5,79.0,pppp,913,42,0,canonical,2.896452039626334,0.14553950000845362
flute,G5,79.0,pppp,914,999,0,canonical,2.896452039626334,0.14480390000971965
flute,G5,79.0,pppp,915,0,1,canonical,2.896452039626334,0.1423759000026621
flute,G5,79.0,pppp,916,0,100,canonical,2.896452039626334,0.1476461999991443
flute,G5,79.0,pppp,917,0,10000,canonical,2.896452039626334,0.14516399998683482
flute,G5,79.0,ppp,918,0,0,canonical,4.3599833145326174,0.14711499999975786
