family,instrument,band_index,dynamic,energy_provenance,energy_w_bloom,energy_w_buildup,energy_w_decay,energy_w_residue,energy_w_shimmer,energy_w_strike,f_c_hz,f_centre_hz,f_hi_hz,f_lo_hz,fill_fraction,modes_per_band,notes,ref_distance_m,spl_db_decay,spl_db_strike,stroke,t_contact_provenance,t_contact_s
plate,gong_50cm_bronze,24,,internal_default,,0.0144364576875799,,0.0003591231364487829,0.02528876731788058,0.007255710111524139,,3244.3156440657726,3436.658328728339,3062.7379830990285,,4.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,25,,internal_default,,0.007584780371926068,,8.466286990552558e-05,0.011030526136280795,0.003621042534625463,,3638.905914797386,3853.0557856320793,3436.658328728339,,2.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,26,,internal_default,,0.07930404540216159,,0.00038946489799375884,0.09409930650127755,0.03782118670784022,,4078.320809686421,4316.755726388418,3853.0557856320793,,20.93264304637198,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,27,,internal_default,,0.08383568686872309,,0.00017651670358006301,0.07963301617102153,0.042023100778432326,,4567.652446074554,4833.131682803398,4316.755726388418,,23.310577861478706,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,28,,internal_default,,0.08448537528154727,,7.354326047528042e-05,0.0629173222191065,0.046682019635863777,,5112.571393434344,5408.167616447384,4833.131682803398,,25.958644545378352,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,29,,internal_default,,0.08171986815891075,,2.7942979181147224e-05,0.04663737113710744,0.0518455052372165,,5719.392386557584,6048.527263084527,5408.167616447384,,28.907529904990525,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,30,,internal_default,,0.07669299618710049,,9.59800451330994e-06,0.03271402483621549,0.05756559941285519,,6395.147503469621,6761.631354584867,6048.527263084527,,32.19140674880483,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,31,,internal_default,,0.07086012771142912,,2.9519889801506098e-06,0.021982566492982726,0.06389914029869029,,7147.667656109318,7555.743613196125,6761.631354584867,,35.84832989442312,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,32,,internal_default,,0.065554854947648,,8.045048907334124e-07,0.014354261681139412,0.07090807568976326,,7985.673338139188,8440.066514709539,7555.743613196125,,39.92067716230175,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,33,,internal_default,,0.061689069201491926,,1.920648124581664e-07,0.009226856727198538,0.0786597654233052,,8918.87568152042,9424.847930259928,8440.066514709539,,44.45564046610331,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,34,,internal_default,,0.059652865461124284,,3.9666762311352474e-08,0.00587988373369063,0.08722726266958836,,9958.08899294587,10521.49988256573,9424.847930259928,,49.50577269059199,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,35,,internal_default,,0.059391203449912444,,6.9904537487990826e-09,0.003709356632204102,0.09668956133269797,,11115.35607425443,11742.730792801776,10521.49988256573,,55.12959669451423,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,36,,internal_default,,0.06057329626632209,,1.0355234255704337e-09,0.002296303330118668,0.10713179357738153,,12404.08777909383,13102.692750631822,11742.730792801776,,61.39228349580585,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,gong_50cm_bronze,37,,internal_default,,0.06276579082730734,,1.2683813307501934e-10,0.0013778688629090855,0.11864535773788316,,13839.218423072582,14617.145514022386,13102.692750631822,,68.36640749821562,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled,,,,,,
plate,tamtam_80cm_bronze,0,,internal_default,0.0034745785934818044,,,0.13363128360684653,0.02933638410703728,0.0005096732743088775,,31.070005997851133,48.26726363532532,19.999999999999982,,1.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,1,,internal_default,0.010188362380004692,,,0.27330399955547063,0.07880116248291744,0.0015278937267053658,,62.04115804080137,79.74567027716589,48.26726363532532,,3.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,2,,internal_default,0.006639444924796489,,,0.12439502755752445,0.04705744818185176,0.0010178484870093782,,95.6807360113951,114.80000371009025,79.74567027716589,,2.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,3,,internal_default,0.006483914823082332,,,0.0835836938667494,0.04195815789630507,0.0010170704949506052,,132.8925478326256,153.83648692246896,114.80000371009025,,2.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,4,,internal_default,0.018969494294026206,,,0.16457243505128016,0.11147620397557861,0.003048741532292208,,174.22138513818598,197.30748957342993,153.83648692246896,,6.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,5,,internal_default,0.00923373673648944,,,0.05247310634327115,0.048954157664230974,0.0015230524543153612,,220.18573768342424,245.71677022503872,197.30748957342993,,3.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,6,,internal_default,0.02392398473123536,,,0.08630083341509645,0.11355675501711764,0.004057700210218175,,271.33552007714667,299.62531408868983,245.71677022503872,,8.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,7,,internal_default,0.011596099969448135,,,0.025625643782982228,0.048854120414066934,0.0020268179873777666,,328.2721301869142,359.65783393574134,299.62531408868983,,4.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,8,,internal_default,0.025229457044153067,,,0.03282308866658908,0.0934337323701366,0.004555402267506007,,391.6601411572962,426.51000950742576,359.65783393574134,,9.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,9,,internal_default,0.01081240918693562,,,0.00792347699268579,0.03482222862090226,0.0020222481376160188,,462.2369334140603,500.9565493170786,426.51000950742576,,4.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,10,,internal_default,0.02338604398691218,,,0.009192859255908606,0.06472479927787961,0.004544266508115261,,540.822128965883,583.8601682679283,500.9565493170786,,9.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,11,,internal_default,0.019914630407161765,,,0.003978886031336525,0.0467518313322209,0.004033761710455531,,628.3275372521083,676.1815851225036,583.8601682679283,,8.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,12,,internal_default,0.014255032459039554,,,0.0013642332719276022,0.02798657098788925,0.0030207708595849222,,725.7679631618286,778.9906556781491,676.1815851225036,,6.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,13,,internal_default,0.011290836989834846,,,0.0004849029286585705,0.01826188181063496,0.002513187537810721,,834.2731048009164,893.4787706641346,778.9906556781491,,5.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,14,,internal_default,0.00854640304105045,,,0.0001533256164930822,0.011218562488811168,0.0020069642401720923,,955.1007271246142,1020.9726620319176,893.4787706641346,,4.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,15,,internal_default,0.004023059947040201,,,2.787105135512575e-05,0.004229971545000382,0.0010015314196482495,,1089.651288384257,1162.94977763112,1020.9726620319176,,2.0,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,16,,internal_default,0.04588480856579627,,,0.00011261261888449984,0.03831823496043739,0.012173795424289216,,1239.484201797112,1321.055402438827,1162.94977763112,,24.362006234613172,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,17,,internal_default,0.04755811164764297,,,3.7619166001990284e-05,0.03152019286057115,0.013525377059205613,,1406.3359280729921,1497.1217247495472,1321.055402438827,,27.129514506874695,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,18,,internal_default,0.04896971211789355,,,1.125586918303817e-05,0.02595368285549908,0.015023832723495603,,1592.1401126215692,1693.1890682721116,1497.1217247495472,,30.211409942626638,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,19,,internal_default,0.05006156743628169,,,2.9847766321563815e-06,0.021449942452480292,0.016684425508182103,,1799.050003290016,1911.5295361791561,1693.1890682721116,,33.64340672186183,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,20,,internal_default,0.05077575966614721,,,6.934171808265717e-07,0.017655055623463936,0.0185238516483092,,2029.4634099536993,2154.6733411054515,1911.5295361791561,,37.46527613249868,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,21,,internal_default,0.05105716213372321,,,1.3936216389008502e-07,0.014201562913597447,0.020560340709046564,,2286.0504961747515,2425.4381262171387,2154.6733411054515,,41.721307455236534,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,22,,internal_default,0.05085663900637361,,,2.3898225464650967e-08,0.010893840463658768,0.02281375447784569,,2571.784725619831,2726.9616171356174,2425.4381262171387,,46.460821204637064,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,23,,internal_default,0.05013468038568843,,,3.4442609665128537e-09,0.007782245951852879,0.025305681970842445,,2889.9773222733784,3062.7379830990285,2726.9616171356174,,51.73874067406122,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,24,,internal_default,0.04886529314838586,,,4.103529500227844e-10,0.005078220848761862,0.028059527236815176,,3244.3156440657726,3436.658328728339,3062.7379830990285,,57.61622840774429,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,25,,internal_default,0.04703987426906832,,,3.9691290559600476e-11,0.0029838610773236353,0.031100585772977182,,3638.905914797386,3853.0557856320793,3436.658328728339,,64.16139497569286,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,26,,internal_default,0.04467069855430004,,,3.055718175849666e-12,0.0015629583815756703,0.03445610433356523,,4078.320809686421,4316.755726388418,3853.0557856320793,,71.4500882649497,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,27,,internal_default,0.04179357198715915,,,1.832335280459849e-13,0.0007250475275090808,0.038155317694126716,,4567.652446074554,4833.131682803398,4316.755726388418,,79.56677243384732,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,28,,internal_default,0.03846915589890646,,,8.357477948386576e-15,0.00029682883175034905,0.04222945451187736,,5112.571393434344,5408.167616447384,4833.131682803398,,88.60550671489145,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,29,,internal_default,0.03478248004600925,,,2.8252506968530995e-16,0.00010719245958360271,0.04671170277829519,,5719.392386557584,6048.527263084527,5408.167616447384,,98.67103540903435,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,30,,internal_default,0.030840257839878753,,,6.880477711815887e-18,3.42415007141066e-05,0.05163712348170374,,6395.147503469621,6761.631354584867,6048.527263084527,,109.88000170258717,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,31,,internal_default,0.02676581083137688,,,1.1702083624052123e-19,9.732018450318417e-06,0.05704249898064508,,7147.667656109318,7555.743613196125,6761.631354584867,,122.36229937296424,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,32,,internal_default,0.022691703068827382,,,1.3434402926394993e-21,2.47906817932102e-06,0.062966100241353,,7985.673338139188,8440.066514709539,7555.743613196125,,136.26257804732333,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,33,,internal_default,0.018750556197879364,,,1.003033217807432e-23,5.689771149167743e-07,0.06944735454108295,,8918.87568152042,9424.847930259928,8440.066514709539,,151.74191945763266,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,34,,internal_default,0.015064910622460344,,,4.6758084104883864e-26,1.175038053418936e-07,0.07652639253567595,,9958.08899294587,10521.49988256573,9424.847930259928,,168.97970411722068,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,35,,internal_default,0.011737335652909974,,,1.301583433830401e-28,2.1604631104290057e-08,0.0842434508224508,,11115.35607425443,11742.730792801776,10521.49988256573,,188.17569005060858,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,36,,internal_default,0.008842174454198909,,,2.0604360971025565e-31,3.4705855847584788e-09,0.092638103433467,,12404.08777909383,13102.692750631822,11742.730792801776,,209.552327665684,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
plate,tamtam_80cm_bronze,37,,internal_default,0.006420246954400055,,,1.7583737042349355e-34,4.758734972809835e-10,0.10174829326666167,,13839.218423072582,14617.145514022386,13102.692750631822,,233.35733759390934,flat-plate approximation: dome/curvature not modelled | linear modal regime: chaotic broadband regime at ff not modelled | tam-tam temporal template (literature_derived): slow HF bloom over ~1-2 s; HF emphasis in shimmer not bloom ([R] tam-tam / [FR] Ch. 20),,,,,,
membrane,bassdrum_82cm,0,,mixed_primary_and_fill,,,0.756121496458708,,,0.00912364101831458,,31.070005997851133,48.26726363532532,19.999999999999982,0.5934959349593496,1.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,125.62964449485777,106.44541053351018,,,
membrane,bassdrum_82cm,1,,mixed_primary_and_fill,,,0.1991023256623408,,,0.009485844640430771,,62.04115804080137,79.74567027716589,48.26726363532532,0.5934959349593496,0.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,119.83449197236871,106.61448871779753,,,
membrane,bassdrum_82cm,2,,mixed_primary_and_fill,,,0.038781032616172446,,,0.009721840828812145,,95.6807360113951,114.80000371009025,79.74567027716589,0.5934959349593496,1.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,112.72992233083585,106.72121370593993,,,
membrane,bassdrum_82cm,3,,mixed_primary_and_fill,,,0.0054047114035763195,,,0.009806130685058824,,132.8925478326256,153.83648692246896,114.80000371009025,0.5934959349593496,1.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,104.17145373100972,106.75870541035408,,,
membrane,bassdrum_82cm,4,,mixed_primary_and_fill,,,0.0005197873517316504,,,0.009717967031994002,,174.22138513818598,197.30748957342993,153.83648692246896,0.5934959349593496,1.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,94.00198571668975,106.71948285693519,,,
membrane,bassdrum_82cm,5,,mixed_primary_and_fill,,,3.3016424229791416e-05,,,0.009442231595661663,,220.18573768342424,245.71677022503872,197.30748957342993,0.5934959349593496,1.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,82.03102900477364,106.5944751274403,,,
membrane,bassdrum_82cm,6,,mixed_primary_and_fill,,,3.66839558288784e-05,,,0.2503152251898712,,271.33552007714667,299.62531408868983,245.71677022503872,0.5934959349593496,6.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,82.48849026139645,120.82860130267251,,,
membrane,bassdrum_82cm,7,,mixed_primary_and_fill,,,9.3396937965227e-07,,,0.25127078857839524,,328.2721301869142,359.65783393574134,299.62531408868983,0.5934959349593496,8.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,66.54705502343003,120.8451486703187,,,
membrane,bassdrum_82cm,8,,mixed_primary_and_fill,,,1.20796735538828e-08,,,0.2263225419200884,,391.6601411572962,426.51000950742576,359.65783393574134,0.5934959349593496,8.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,47.66428062188422,120.39100676512717,,,
membrane,bassdrum_82cm,9,,mixed_primary_and_fill,,,7.835085536653156e-11,,,0.19492601555669317,,462.2369334140603,500.9565493170786,426.51000950742576,0.5934959349593496,9.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,25.784166063793798,119.74242669854625,,,
membrane,bassdrum_82cm,10,,mixed_primary_and_fill,,,7.986740339501174e-15,,,0.005491255298953164,,540.822128965883,583.8601682679283,500.9565493170786,0.5934959349593496,11.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-14.132575705815269,104.24044499658449,,,
membrane,bassdrum_82cm,11,,mixed_primary_and_fill,,,1.013182823302023e-17,,,0.004428311799405326,,628.3275372521083,676.1815851225036,583.8601682679283,0.5934959349593496,13.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-43.099393172040116,103.30611056450348,,,
membrane,bassdrum_82cm,12,,mixed_primary_and_fill,,,4.754330971519092e-21,,,0.0034059423205621392,,725.7679631618286,778.9906556781491,676.1815851225036,0.5934959349593496,10.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-76.3853772395833,102.16610153235968,,,
membrane,bassdrum_82cm,13,,mixed_primary_and_fill,,,7.198240808956318e-25,,,0.002482234638672331,,834.2731048009164,893.4787706641346,778.9906556781491,0.5934959349593496,9.0,"measured-mode anchor active (Fletcher & Rossing 1998 Table 18.5): 6 modes, primary_source; fitted effective c = 67.036 m/s (derived); air-loading / two-head effects absorbed at low order only | initial energy from AmplitudeLayer (mixed_primary_and_fill); fill_fraction=0.593; ref distance 0.9144 m",0.9144,-114.58400764313062,100.79215696040615,,,
