family,instrument,band_index,energy_w_bloom,energy_w_bloom_p05,energy_w_bloom_p25,energy_w_bloom_p50,energy_w_bloom_p75,energy_w_bloom_p95,energy_w_buildup,energy_w_buildup_p05,energy_w_buildup_p25,energy_w_buildup_p50,energy_w_buildup_p75,energy_w_buildup_p95,energy_w_decay,energy_w_decay_p05,energy_w_decay_p25,energy_w_decay_p50,energy_w_decay_p75,energy_w_decay_p95,energy_w_residue,energy_w_residue_p05,energy_w_residue_p25,energy_w_residue_p50,energy_w_residue_p75,energy_w_residue_p95,energy_w_shimmer,energy_w_shimmer_p05,energy_w_shimmer_p25,energy_w_shimmer_p50,energy_w_shimmer_p75,energy_w_shimmer_p95,energy_w_strike,energy_w_strike_p05,energy_w_strike_p25,energy_w_strike_p50,energy_w_strike_p75,energy_w_strike_p95,f_centre_hz,f_hi_hz,f_lo_hz,mc_n_draws,mc_seed,modes_per_band,modes_per_band_p05,modes_per_band_p25,modes_per_band_p50,modes_per_band_p75,modes_per_band_p95
plate,cymbal_18in_medium,35,,,,,,,0.0499119600600164,0.03583880298302568,0.045654613446516876,0.0499119600600164,0.052955916085843144,0.05756538387172615,,,,,,,5.118967347113438e-09,5.436509383579058e-21,1.9203517537426718e-12,5.118967347113438e-09,2.4320748420501926e-06,0.0002428832826861917,0.0025593746731874117,2.8326326770586202e-06,0.00045389327718323635,0.0025593746731874117,0.009388954689559479,0.023560698599959778,0.08601807616888459,0.08170711600638907,0.08355616874004619,0.08601807616888459,0.08964466791638166,0.09356066038930388,11115.35607425443,11742.730792801776,10521.49988256573,400,20260803,76.73107931906121,63.0450538750986,70.11567028924131,76.73107931906121,83.61283235229216,93.74020197720469
plate,cymbal_18in_medium,36,,,,,,,0.050911389447087216,0.03312747824178417,0.04566999402817408,0.050911389447087216,0.0549808747044346,0.06023556586992374,,,,,,,7.912452147918171e-10,9.630157969957624e-24,1.0378900637357606e-13,7.912452147918171e-10,8.571626923179075e-07,0.00013422566969393005,0.0016133914310003687,5.885529391975564e-07,0.00021466719012303763,0.0016133914310003687,0.007184350993104206,0.020879965405624663,0.09522034198105578,0.08978099217009053,0.09262495491049912,0.09522034198105578,0.09926834884372152,0.10359540645176796,12404.08777909383,13102.692750631822,11742.730792801776,400,20260803,85.44768068226622,70.2069315318163,78.0807654325519,85.44768068226622,93.11119644323452,104.38902875760208
plate,cymbal_18in_medium,37,,,,,,,0.05300242995996776,0.03149902347371547,0.046270447210357814,0.05300242995996776,0.05840659224433697,0.06404491965978652,,,,,,,9.210956514000014e-11,7.12880417868187e-27,2.865632593681937e-15,9.210956514000014e-11,2.6513380242920765e-07,7.42629730402127e-05,0.0009852149633383517,9.574974450609361e-08,8.868398353584866e-05,0.0009852149633383517,0.00552953277852062,0.018645813576402437,0.10546746814374666,0.09841057593531406,0.10250173823993394,0.10546746814374666,0.10998766370217761,0.11493126700295646,13839.218423072582,14617.145514022386,13102.692750631822,400,20260803,95.15448236585485,78.18239389371118,86.95069027199672,95.15448236585485,103.68856859868166,116.247555425638
plate,cymbal_46cm_medium,0,,,,,,,0.0010111043025314093,0.0007361859167230218,0.0008919234141705759,0.0010111043025314093,0.0011687647527586656,0.0014715116694487254,,,,,,,0.08571028281277168,0.046158898932761594,0.06721468183462684,0.08571028281277168,0.10768840282499575,0.16001677474230344,0.010117617231267268,0.003319253420619411,0.00673622178564035,0.010117617231267268,0.015542059548407056,0.026881616774339763,0.0012720990592875307,0.00100057978908577,0.0011593948993987504,0.0012720990592875307,0.001383088654470992,0.0015786967292752343,31.070005997851133,48.26726363532532,19.999999999999982,2000,20260803,1.0,1.0,1.0,1.0,1.0,1.0
plate,cymbal_46cm_medium,1,,,,,,,0.0,0.0,0.0,0.0,0.0008765234429161899,0.0011472571699403722,,,,,,,0.0,0.0,0.0,0.0,0.05502855021985817,0.08636219872229732,0.0,0.0,0.0,0.0,0.0065293006834951815,0.014295521062723917,0.0,0.0,0.0,0.0,0.0011523525567027728,0.0013806418553894372,62.04115804080137,79.74567027716589,48.26726363532532,2000,20260803,0.0,0.0,0.0,0.0,1.0,1.0
plate,cymbal_46cm_medium,2,,,,,,,0.000984913065754074,0.0,0.0007999240500101872,0.000984913065754074,0.0011560056696785842,0.0014741530382236245,,,,,,,0.06576715938043473,0.0,0.04334336548424261,0.06576715938043473,0.08435103317656313,0.11574840631669035,0.008539714606704312,0.0,0.004112973228263109,0.008539714606704312,0.014201293244105411,0.025724683558639095,0.0012486074831404383,0.0,0.0010719419498490062,0.0012486074831404383,0.0013800482371224042,0.0015833459169226707,95.6807360113951,114.80000371009025,79.74567027716589,2000,20260803,1.0,0.0,1.0,1.0,1.0,1.0
plate,cymbal_46cm_medium,3,,,,,,,0.0010092510767516238,0.0,0.0008533649521825918,0.0010092510767516238,0.0011979883492586466,0.0017667656011288912,,,,,,,0.061375939843589904,0.0,0.04739009237664342,0.061375939843589904,0.0752231052439484,0.09797253792046871,0.00890071805521844,0.0,0.005148655008748975,0.00890071805521844,0.014381079949482227,0.024604916074820658,0.0012713129478111903,0.0,0.0011274644728697433,0.0012713129478111903,0.001411566771621657,0.0022044822447594664,132.8925478326256,153.83648692246896,114.80000371009025,2000,20260803,1.0,0.0,1.0,1.0,1.0,2.0
plate,cymbal_46cm_medium,4,,,,,,,0.001662638882224174,0.0,0.0,0.001662638882224174,0.001980607640830558,0.0024843329032757464,,,,,,,0.07939846867419231,0.0,0.0,0.07939846867419231,0.09997229082415403,0.12888631598160602,0.010849912827766517,0.0,0.0,0.010849912827766517,0.01944064380922667,0.03442714563040681,0.0022099828276240397,0.0,0.0,0.0022099828276240397,0.0025270362742848915,0.002905571694383173,174.22138513818598,197.30748957342993,153.83648692246896,2000,20260803,2.0,0.0,0.0,2.0,2.0,2.0
plate,cymbal_46cm_medium,5,,,,,,,0.0019161473600373233,0.0,0.0015962312714028425,0.0019161473600373233,0.0022545719866354807,0.0029083780552983086,,,,,,,0.08240301582964792,0.0,0.0632624545447323,0.08240301582964792,0.1094001453835095,0.13980925838749816,0.014976371906670859,0.0,0.008217175947728864,0.014976371906670859,0.024148439398758607,0.04402122625277112,0.0024719230410679403,0.0,0.0021613105391754556,0.0024719230410679403,0.0027358556673198232,0.0031488658035384934,220.18573768342424,245.71677022503872,197.30748957342993,2000,20260803,2.0,0.0,2.0,2.0,2.0,2.0
plate,cymbal_46cm_medium,6,,,,,,,0.0019376363591750343,0.0,0.0016213949374943822,0.0019376363591750343,0.002265563824992177,0.0029738277670429214,,,,,,,0.07358745248113141,0.0,0.05801262409313583,0.07358745248113141,0.09166675401627987,0.11292431475958219,0.014715275296978254,0.0,0.008121622428639196,0.014715275296978254,0.02337394232279421,0.04149503439272461,0.0024858613199034646,0.0,0.0021805423813246716,0.0024858613199034646,0.0027570350587433146,0.0032983402883389724,271.33552007714667,299.62531408868983,245.71677022503872,2000,20260803,2.0,0.0,2.0,2.0,2.0,2.0
plate,cymbal_46cm_medium,7,,,,,,,0.0022509068639264542,0.0,0.00174066312790748,0.0022509068639264542,0.0027013332157160832,0.0035608206639433536,,,,,,,0.07461202589127805,0.0,0.06025684743060146,0.07461202589127805,0.08500820474729066,0.10078056826824301,0.01612735016797482,0.0,0.008368266130685356,0.01612735016797482,0.025763771497302752,0.04242969998113655,0.0028056341006659465,0.0,0.0023090574866311284,0.0028056341006659465,0.0034578409258073602,0.0042204646379945055,328.2721301869142,359.65783393574134,299.62531408868983,2000,20260803,2.0,0.0,2.0,2.0,3.0,3.0
plate,cymbal_46cm_medium,8,,,,,,,0.002661820274828832,0.0,0.002276414460979953,0.002661820274828832,0.0030922516504867797,0.004130157873304128,,,,,,,0.07397583087858481,0.0,0.06332418108738516,0.07397583087858481,0.08398872450919193,0.10110246690671822,0.01959271686877724,0.0,0.012348893302884937,0.01959271686877724,0.030008309873277822,0.04805305889983225,0.0034341224509245255,0.0,0.0028245993581390316,0.0034341224509245255,0.0038832905868656205,0.004582424768956693,391.6601411572962,426.51000950742576,359.65783393574134,2000,20260803,3.0,0.0,2.0,3.0,3.0,3.0
